code,name,industry,market,ticker
7683,ダブルエー,小売業,プライム,7683.T
7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,卸売業,グロース,7685.T
7686,ひとまいる,小売業,スタンダード,7686.T
7687,ミクリード,卸売業,グロース,7687.T
7689,コパ・コーポレーション,卸売業,グロース,7689.T
7692,アースインフィニティ,電気・ガス業,スタンダード,7692.T
7694,いつも,小売業,グロース,7694.T
7695,交換できるくん,小売業,グロース,7695.T
7698,アイスコ,卸売業,スタンダード,7698.T
7699,オムニ・プラス・システム・リミテッド　ＪＤＲ,卸売業,グロース,7699.T
7701,島津製作所,精密機器,プライム,7701.T
7702,ＪＭＳ,精密機器,スタンダード,7702.T
7707,プレシジョン・システム・サイエンス,精密機器,グロース,7707.T
7709,クボテック,精密機器,スタンダード,7709.T
7711,助川電気工業,精密機器,スタンダード,7711.T
7713,シグマ光機,精密機器,スタンダード,7713.T
7715,長野計器,精密機器,プライム,7715.T
7716,ナカニシ,精密機器,スタンダード,7716.T
7717,ブイ・テクノロジー,精密機器,プライム,7717.T
7719,東京衡機,精密機器,スタンダード,7719.T
7721,東京計器,精密機器,プライム,7721.T
7722,国際計測器,精密機器,スタンダード,7722.T
7723,愛知時計電機,精密機器,プライム,7723.T
7725,インターアクション,精密機器,プライム,7725.T
7726,黒田精工,機械,スタンダード,7726.T
7727,オーバル,精密機器,スタンダード,7727.T
7729,東京精密,精密機器,プライム,7729.T
7730,マニー,精密機器,プライム,7730.T
7731,ニコン,精密機器,プライム,7731.T
7733,オリンパス,精密機器,プライム,7733.T
7734,理研計器,精密機器,プライム,7734.T
7735,ＳＣＲＥＥＮホールディングス,電気機器,プライム,7735.T
7740,タムロン,精密機器,プライム,7740.T
7741,ＨＯＹＡ,精密機器,プライム,7741.T
7743,シード,精密機器,スタンダード,7743.T
7744,ノーリツ鋼機,精密機器,プライム,7744.T
7745,Ａ＆Ｄホロンホールディングス,精密機器,プライム,7745.T
7746,岡本硝子,精密機器,スタンダード,7746.T
7747,朝日インテック,精密機器,プライム,7747.T
7749,メディキット,精密機器,スタンダード,7749.T
7751,キヤノン,電気機器,プライム,7751.T
7752,リコー,電気機器,プライム,7752.T
7760,ＩＭＶ,精密機器,スタンダード,7760.T
7762,シチズン時計,精密機器,プライム,7762.T
7769,リズム,精密機器,プライム,7769.T
7771,日本精密,精密機器,スタンダード,7771.T
7774,ジャパン・ティッシュエンジニアリング,精密機器,グロース,7774.T
7775,大研医器,精密機器,スタンダード,7775.T
7776,セルシード,精密機器,グロース,7776.T
7777,スリー・ディー・マトリックス,精密機器,グロース,7777.T
7779,ＣＹＢＥＲＤＹＮＥ,精密機器,グロース,7779.T
7780,メニコン,精密機器,プライム,7780.T
7781,平山ホールディングス,精密機器,スタンダード,7781.T
7782,シンシア,精密機器,スタンダード,7782.T
7791,ドリームベッド,その他製品,スタンダード,7791.T
7792,コラントッテ,その他製品,グロース,7792.T
7793,イメージ・マジック,その他製品,グロース,7793.T
7794,イーディーピー,その他製品,グロース,7794.T
7795,ＫＹＯＲＩＴＳＵ,その他製品,スタンダード,7795.T
7800,アミファ,その他製品,スタンダード,7800.T
7803,ブシロード,その他製品,グロース,7803.T
7804,ビーアンドピー,その他製品,スタンダード,7804.T
7805,プリントネット,その他製品,スタンダード,7805.T
7806,ＭＴＧ,その他製品,グロース,7806.T
7807,幸和製作所,その他製品,スタンダード,7807.T
7808,シー・エス・ランバー,その他製品,スタンダード,7808.T
7809,壽屋,その他製品,スタンダード,7809.T
7810,クロスフォー,その他製品,スタンダード,7810.T
7811,中本パックス,その他製品,スタンダード,7811.T
7812,クレステック,その他製品,スタンダード,7812.T
7813,プラッツ,その他製品,スタンダード,7813.T
7814,日本創発グループ,その他製品,スタンダード,7814.T
7815,東京ボード工業,その他製品,スタンダード,7815.T
7818,トランザクション,その他製品,プライム,7818.T
7819,粧美堂,その他製品,スタンダード,7819.T
7820,ニホンフラッシュ,その他製品,プライム,7820.T
7821,前田工繊,その他製品,プライム,7821.T
7822,永大産業,その他製品,スタンダード,7822.T
7823,アートネイチャー,その他製品,スタンダード,7823.T
7826,フルヤ金属,その他製品,プライム,7826.T
7827,オービス,その他製品,スタンダード,7827.T
7831,ウイルコホールディングス,その他製品,スタンダード,7831.T
7832,バンダイナムコホールディングス,その他製品,プライム,7832.T
7833,アイフィスジャパン,その他製品,スタンダード,7833.T
7836,アビックス,その他製品,スタンダード,7836.T
7837,アールシーコア,その他製品,スタンダード,7837.T
7839,ＳＨＯＥＩ,その他製品,プライム,7839.T
7840,フランスベッドホールディングス,その他製品,プライム,7840.T
7841,遠藤製作所,その他製品,スタンダード,7841.T
7844,マーベラス,情報・通信業,プライム,7844.T
7846,パイロットコーポレーション,その他製品,プライム,7846.T
7847,グラファイトデザイン,その他製品,スタンダード,7847.T
7849,スターツ出版,情報・通信業,スタンダード,7849.T
7850,総合商研,その他製品,スタンダード,7850.T
7851,カワセコンピュータサプライ,その他製品,スタンダード,7851.T
7856,萩原工業,その他製品,プライム,7856.T
7857,セキ,その他製品,スタンダード,7857.T
7859,アルメディオ,その他製品,スタンダード,7859.T
7860,エイベックス,情報・通信業,プライム,7860.T
7863,平賀,その他製品,スタンダード,7863.T
7864,フジシールインターナショナル,その他製品,プライム,7864.T
7865,ピープル,その他製品,スタンダード,7865.T
7867,タカラトミー,その他製品,プライム,7867.T
7868,広済堂ホールディングス,その他製品,プライム,7868.T
7871,フクビ化学工業,化学,スタンダード,7871.T
7872,エステールホールディングス,その他製品,スタンダード,7872.T
7874,レック,化学,プライム,7874.T
7875,竹田ｉＰホールディングス,その他製品,スタンダード,7875.T
7877,永大化工,化学,スタンダード,7877.T
7878,光・彩,その他製品,スタンダード,7878.T
7879,ノダ,その他製品,スタンダード,7879.T
7883,サンメッセ,その他製品,スタンダード,7883.T
7885,タカノ,その他製品,スタンダード,7885.T
7886,ヤマト　モビリティ　＆　Ｍｆｇ．,化学,スタンダード,7886.T
7887,南海プライウッド,その他製品,スタンダード,7887.T
7888,三光合成,化学,プライム,7888.T
7893,プロネクサス,その他製品,プライム,7893.T
7896,セブン工業,その他製品,スタンダード,7896.T
7897,ホクシン,その他製品,スタンダード,7897.T
7898,ウッドワン,その他製品,スタンダード,7898.T
7901,マツモト,その他製品,スタンダード,7901.T
7902,ソノコム,その他製品,スタンダード,7902.T
7906,ヨネックス,その他製品,スタンダード,7906.T
7908,きもと,化学,スタンダード,7908.T
7911,ＴＯＰＰＡＮホールディングス,その他製品,プライム,7911.T
7912,大日本印刷,その他製品,プライム,7912.T
7914,共同印刷,その他製品,プライム,7914.T
7915,ＮＩＳＳＨＡ,その他製品,プライム,7915.T
7916,光村印刷,その他製品,スタンダード,7916.T
7917,ＺＡＣＲＯＳ,化学,プライム,7917.T
7918,ヴィア・ホールディングス,小売業,スタンダード,7918.T
7919,野崎印刷紙業,その他製品,スタンダード,7919.T
7921,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,その他製品,プライム,7921.T
7922,三光産業,その他製品,スタンダード,7922.T
7927,ムトー精工,化学,スタンダード,7927.T
7928,旭化学工業,化学,スタンダード,7928.T
7931,未来工業,化学,プライム,7931.T
7932,ニッピ,その他製品,スタンダード,7932.T
7936,アシックス,その他製品,プライム,7936.T
7937,ツツミ,その他製品,スタンダード,7937.T
7938,リーガルコーポレーション,その他製品,スタンダード,7938.T
7939,研創,その他製品,スタンダード,7939.T
7940,ウェーブロックホールディングス,化学,スタンダード,7940.T
7942,ＪＳＰ,化学,プライム,7942.T
7943,ニチハ,ガラス・土石製品,プライム,7943.T
7944,ローランド,その他製品,プライム,7944.T
7946,光陽社,その他製品,スタンダード,7946.T
7947,エフピコ,化学,プライム,7947.T
7949,小松ウオール工業,その他製品,プライム,7949.T
7951,ヤマハ,その他製品,プライム,7951.T
7952,河合楽器製作所,その他製品,プライム,7952.T
7953,菊水化学工業,その他製品,スタンダード,7953.T
7955,クリナップ,その他製品,プライム,7955.T
7956,ピジョン,その他製品,プライム,7956.T
7957,フジコピアン,その他製品,スタンダード,7957.T
7962,キングジム,その他製品,プライム,7962.T
7963,興研,その他製品,スタンダード,7963.T
7965,象印マホービン,電気機器,プライム,7965.T
7966,リンテック,その他製品,プライム,7966.T
7970,信越ポリマー,化学,プライム,7970.T
7971,東リ,化学,スタンダード,7971.T
7972,イトーキ,その他製品,プライム,7972.T
7974,任天堂,その他製品,プライム,7974.T
7975,リヒトラブ,その他製品,スタンダード,7975.T
7976,三菱鉛筆,その他製品,プライム,7976.T
7979,松風,精密機器,プライム,7979.T
7980,重松製作所,その他製品,スタンダード,7980.T
7981,タカラスタンダード,その他製品,プライム,7981.T
7983,ミロク,その他製品,スタンダード,7983.T
7984,コクヨ,その他製品,プライム,7984.T
7985,ネポン,金属製品,スタンダード,7985.T
7986,日本アイ・エス・ケイ,その他製品,スタンダード,7986.T
7987,ナカバヤシ,その他製品,スタンダード,7987.T
7988,ニフコ,化学,プライム,7988.T
7989,立川ブラインド工業,金属製品,プライム,7989.T
7990,グローブライド,その他製品,プライム,7990.T
7991,マミヤ・オーピー,機械,スタンダード,7991.T
7992,セーラー万年筆,その他製品,スタンダード,7992.T
7994,オカムラ,その他製品,プライム,7994.T
7995,バルカー,化学,プライム,7995.T
7997,くろがね工作所,その他製品,スタンダード,7997.T
7999,ＭＵＴＯＨホールディングス,電気機器,スタンダード,7999.T
8001,伊藤忠商事,卸売業,プライム,8001.T
8002,丸紅,卸売業,プライム,8002.T
8005,スクロール,小売業,プライム,8005.T
8006,ユアサ・フナショク,卸売業,スタンダード,8006.T
8007,高島,卸売業,プライム,8007.T
8008,ヨンドシーホールディングス,小売業,プライム,8008.T
8011,三陽商会,繊維製品,プライム,8011.T
8012,長瀬産業,卸売業,プライム,8012.T
8013,ナイガイ,繊維製品,スタンダード,8013.T
8014,蝶理,卸売業,プライム,8014.T
8015,豊田通商,卸売業,プライム,8015.T
8016,オンワードホールディングス,繊維製品,プライム,8016.T
8018,三共生興,卸売業,スタンダード,8018.T
8020,兼松,卸売業,プライム,8020.T
8022,美津濃,その他製品,プライム,8022.T
8023,ＤＡＩＫＯ　ＸＴＥＣＨ,情報・通信業,スタンダード,8023.T
8025,ツカモトコーポレーション,卸売業,スタンダード,8025.T
8029,ルックホールディングス,繊維製品,スタンダード,8029.T
8030,中央魚類,卸売業,スタンダード,8030.T
8031,三井物産,卸売業,プライム,8031.T
8032,日本紙パルプ商事,卸売業,プライム,8032.T
8035,東京エレクトロン,電気機器,プライム,8035.T
8037,カメイ,卸売業,プライム,8037.T
8039,築地魚市場,卸売業,スタンダード,8039.T
8040,東京ソワール,繊維製品,スタンダード,8040.T
8041,ＯＵＧホールディングス,卸売業,スタンダード,8041.T
8043,スターゼン,卸売業,プライム,8043.T
8045,横浜丸魚,卸売業,スタンダード,8045.T
8046,丸藤シートパイル,卸売業,スタンダード,8046.T
8050,セイコーグループ,精密機器,プライム,8050.T
8051,山善,卸売業,プライム,8051.T
8052,椿本興業,卸売業,プライム,8052.T
8053,住友商事,卸売業,プライム,8053.T
8056,ＢＩＰＲＯＧＹ,情報・通信業,プライム,8056.T
8057,内田洋行,卸売業,プライム,8057.T
8058,三菱商事,卸売業,プライム,8058.T
8059,第一実業,卸売業,プライム,8059.T
8060,キヤノンマーケティングジャパン,卸売業,プライム,8060.T
8061,西華産業,卸売業,プライム,8061.T
8065,佐藤商事,卸売業,プライム,8065.T
8066,三谷商事,卸売業,スタンダード,8066.T
8070,東京産業,卸売業,プライム,8070.T
8074,ＹＵＡＳＡ,卸売業,プライム,8074.T
8075,神鋼商事,卸売業,プライム,8075.T
8076,カノークス,卸売業,スタンダード,8076.T
8077,トルク,卸売業,スタンダード,8077.T
8078,阪和興業,卸売業,プライム,8078.T
8079,正栄食品工業,卸売業,プライム,8079.T
8081,カナデン,卸売業,プライム,8081.T
8084,ＲＹＯＤＥＮ,卸売業,プライム,8084.T
8085,ナラサキ産業,卸売業,スタンダード,8085.T
8086,ニプロ,精密機器,プライム,8086.T
8088,岩谷産業,卸売業,プライム,8088.T
8089,ナイス,卸売業,スタンダード,8089.T
8091,ニチモウ,卸売業,プライム,8091.T
8093,極東貿易,卸売業,プライム,8093.T
8095,アステナホールディングス,卸売業,プライム,8095.T
8097,三愛オブリ,卸売業,プライム,8097.T
8098,稲畑産業,卸売業,プライム,8098.T
8101,ＧＳＩクレオス,卸売業,プライム,8101.T
8103,明和産業,卸売業,プライム,8103.T
8104,クワザワホールディングス,卸売業,スタンダード,8104.T
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,卸売業,スタンダード,8105.T
8107,キムラタン,繊維製品,スタンダード,8107.T
8111,ゴールドウイン,繊維製品,プライム,8111.T
8113,ユニ・チャーム,化学,プライム,8113.T
8115,ムーンバット,卸売業,スタンダード,8115.T
8117,中央自動車工業,卸売業,スタンダード,8117.T
8118,キング,繊維製品,スタンダード,8118.T
8119,三栄コーポレーション,卸売業,スタンダード,8119.T
8123,川辺,卸売業,スタンダード,8123.T
8125,ワキタ,卸売業,プライム,8125.T
8127,ヤマトインターナショナル,繊維製品,スタンダード,8127.T
8129,東邦ホールディングス,卸売業,プライム,8129.T
8130,サンゲツ,卸売業,プライム,8130.T
8131,ミツウロコグループホールディングス,卸売業,スタンダード,8131.T
8132,シナネンホールディングス,卸売業,プライム,8132.T
8133,伊藤忠エネクス,卸売業,プライム,8133.T
8135,ゼット,卸売業,スタンダード,8135.T
8136,サンリオ,卸売業,プライム,8136.T
8137,サンワテクノス,卸売業,プライム,8137.T
8138,三京化成,卸売業,スタンダード,8138.T
8139,ナガホリ,卸売業,スタンダード,8139.T
8141,新光商事,卸売業,プライム,8141.T
8142,トーホー,卸売業,プライム,8142.T
8143,ラピーヌ,繊維製品,スタンダード,8143.T
8144,デンキョーグループホールディングス,卸売業,スタンダード,8144.T
8147,トミタ,卸売業,スタンダード,8147.T
8150,三信電気,卸売業,プライム,8150.T
8151,東陽テクニカ,卸売業,プライム,8151.T
8152,ソマール,卸売業,スタンダード,8152.T
8153,モスフードサービス,卸売業,プライム,8153.T
8154,加賀電子,卸売業,プライム,8154.T
8157,都築電気,情報・通信業,プライム,8157.T
8158,ソーダニッカ,卸売業,プライム,8158.T
8159,立花エレテック,卸売業,プライム,8159.T
8160,木曽路,小売業,プライム,8160.T
8163,ＳＲＳホールディングス,小売業,プライム,8163.T
8165,千趣会,小売業,スタンダード,8165.T
8166,タカキュー,小売業,スタンダード,8166.T
8167,リテールパートナーズ,小売業,プライム,8167.T
8173,Ｊｏｓｈｉｎ,小売業,プライム,8173.T
8174,日本瓦斯,小売業,プライム,8174.T
8179,ロイヤルホールディングス,小売業,プライム,8179.T
8181,東天紅,小売業,スタンダード,8181.T
8185,チヨダ,小売業,プライム,8185.T
8194,ライフコーポレーション,小売業,プライム,8194.T
8198,マックスバリュ東海,小売業,スタンダード,8198.T
8200,リンガーハット,小売業,プライム,8200.T
8202,ラオックスホールディングス,小売業,スタンダード,8202.T
8203,ＭｒＭａｘＨＤ,小売業,プライム,8203.T
8207,テンアライド,小売業,スタンダード,8207.T
8214,ＡＯＫＩホールディングス,小売業,プライム,8214.T
8217,オークワ,小売業,プライム,8217.T
8218,コメリ,小売業,プライム,8218.T
8219,青山商事,小売業,プライム,8219.T
8225,タカチホ,卸売業,スタンダード,8225.T
8226,理経,卸売業,スタンダード,8226.T
8227,しまむら,小売業,プライム,8227.T
8230,はせがわ,小売業,スタンダード,8230.T
8233,高島屋,小売業,プライム,8233.T
8237,松屋,小売業,プライム,8237.T
8242,エイチ・ツー・オー　リテイリング,小売業,プライム,8242.T
8244,近鉄百貨店,小売業,スタンダード,8244.T
8247,大和,小売業,スタンダード,8247.T
8252,丸井グループ,小売業,プライム,8252.T
8253,クレディセゾン,その他金融業,プライム,8253.T
8254,さいか屋,小売業,スタンダード,8254.T
8255,アクシアル　リテイリング,小売業,プライム,8255.T
8260,井筒屋,小売業,スタンダード,8260.T
8267,イオン,小売業,プライム,8267.T
8273,イズミ,小売業,プライム,8273.T
8275,フォーバル,卸売業,スタンダード,8275.T
8276,平和堂,小売業,プライム,8276.T
8278,フジ,小売業,プライム,8278.T
8281,ゼビオホールディングス,小売業,プライム,8281.T
8282,ケーズホールディングス,小売業,プライム,8282.T
8283,ＰＡＬＴＡＣ,卸売業,プライム,8283.T
8285,三谷産業,卸売業,スタンダード,8285.T
8289,Ｏｌｙｍｐｉｃグループ,小売業,スタンダード,8289.T
8291,日産東京販売ホールディングス,小売業,スタンダード,8291.T
8303,ＳＢＩ新生銀行,銀行業,プライム,8303.T
8304,あおぞら銀行,銀行業,プライム,8304.T
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T
8308,りそなホールディングス,銀行業,プライム,8308.T
8309,三井住友トラストグループ,銀行業,プライム,8309.T
8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T
8331,千葉銀行,銀行業,プライム,8331.T
8334,群馬銀行,銀行業,プライム,8334.T
8336,武蔵野銀行,銀行業,プライム,8336.T
8337,千葉興業銀行,銀行業,プライム,8337.T
8338,筑波銀行,銀行業,プライム,8338.T
8341,七十七銀行,銀行業,プライム,8341.T
8343,秋田銀行,銀行業,プライム,8343.T
8344,山形銀行,銀行業,プライム,8344.T
8345,岩手銀行,銀行業,プライム,8345.T
8346,東邦銀行,銀行業,プライム,8346.T
8349,東北銀行,銀行業,スタンダード,8349.T
8354,ふくおかフィナンシャルグループ,銀行業,プライム,8354.T
8358,スルガ銀行,銀行業,プライム,8358.T
8359,八十二長野銀行,銀行業,プライム,8359.T
8360,山梨中央銀行,銀行業,プライム,8360.T
8361,大垣共立銀行,銀行業,プライム,8361.T
8362,福井銀行,銀行業,プライム,8362.T
8364,清水銀行,銀行業,プライム,8364.T
8365,富山銀行,銀行業,スタンダード,8365.T
8366,滋賀銀行,銀行業,プライム,8366.T
8367,南都銀行,銀行業,プライム,8367.T
8368,百五銀行,銀行業,プライム,8368.T
8370,紀陽銀行,銀行業,プライム,8370.T
8377,ほくほくフィナンシャルグループ,銀行業,プライム,8377.T
8381,山陰合同銀行,銀行業,プライム,8381.T
8383,鳥取銀行,銀行業,スタンダード,8383.T
8386,百十四銀行,銀行業,プライム,8386.T
8387,四国銀行,銀行業,プライム,8387.T
8388,阿波銀行,銀行業,プライム,8388.T
8392,大分銀行,銀行業,プライム,8392.T
8393,宮崎銀行,銀行業,プライム,8393.T
8395,佐賀銀行,銀行業,プライム,8395.T
8399,琉球銀行,銀行業,プライム,8399.T
8410,セブン銀行,銀行業,プライム,8410.T
8411,みずほフィナンシャルグループ,銀行業,プライム,8411.T
8416,高知銀行,銀行業,スタンダード,8416.T
8418,山口フィナンシャルグループ,銀行業,プライム,8418.T
8424,芙蓉総合リース,その他金融業,プライム,8424.T
8425,みずほリース,その他金融業,プライム,8425.T
8439,東京センチュリー,その他金融業,プライム,8439.T
8473,ＳＢＩホールディングス,証券、商品先物取引業,プライム,8473.T
8508,Ｊトラスト,その他金融業,スタンダード,8508.T
8511,日本証券金融,その他金融業,プライム,8511.T
8518,日本アジア投資,証券、商品先物取引業,スタンダード,8518.T
8522,名古屋銀行,銀行業,プライム,8522.T
8524,北洋銀行,銀行業,プライム,8524.T
8537,大光銀行,銀行業,スタンダード,8537.T
8541,愛媛銀行,銀行業,プライム,8541.T
8542,トマト銀行,銀行業,スタンダード,8542.T
8544,京葉銀行,銀行業,プライム,8544.T
8550,栃木銀行,銀行業,プライム,8550.T
8551,北日本銀行,銀行業,プライム,8551.T
8558,東和銀行,銀行業,プライム,8558.T
8562,福島銀行,銀行業,スタンダード,8562.T
8563,大東銀行,銀行業,スタンダード,8563.T
8566,リコーリース,その他金融業,プライム,8566.T
8570,イオンフィナンシャルサービス,その他金融業,プライム,8570.T
8572,アコム,その他金融業,スタンダード,8572.T
8584,ジャックス,その他金融業,プライム,8584.T
8585,オリエントコーポレーション,その他金融業,プライム,8585.T
8591,オリックス,その他金融業,プライム,8591.T
8593,三菱ＨＣキャピタル,その他金融業,プライム,8593.T
8595,ジャフコ　グループ,証券、商品先物取引業,プライム,8595.T
8596,九州リースサービス,その他金融業,スタンダード,8596.T
8600,トモニホールディングス,銀行業,プライム,8600.T
8601,大和証券グループ本社,証券、商品先物取引業,プライム,8601.T
8604,野村ホールディングス,証券、商品先物取引業,プライム,8604.T
8609,岡三証券グループ,証券、商品先物取引業,プライム,8609.T
8613,丸三証券,証券、商品先物取引業,プライム,8613.T
8614,東洋証券,証券、商品先物取引業,プライム,8614.T
8616,東海東京フィナンシャル・ホールディングス,証券、商品先物取引業,プライム,8616.T
8617,光世証券,証券、商品先物取引業,スタンダード,8617.T
8622,水戸証券,証券、商品先物取引業,プライム,8622.T
8624,いちよし証券,証券、商品先物取引業,プライム,8624.T
8628,松井証券,証券、商品先物取引業,プライム,8628.T
8630,ＳＯＭＰＯホールディングス,保険業,プライム,8630.T
8697,日本取引所グループ,その他金融業,プライム,8697.T
8698,マネックスグループ,証券、商品先物取引業,プライム,8698.T
8699,ＨＳホールディングス,証券、商品先物取引業,スタンダード,8699.T
8700,丸八証券,証券、商品先物取引業,スタンダード,8700.T
8704,トレイダーズホールディングス,証券、商品先物取引業,スタンダード,8704.T
8705,日産証券グループ,証券、商品先物取引業,スタンダード,8705.T
8706,極東証券,証券、商品先物取引業,プライム,8706.T
8707,岩井コスモホールディングス,証券、商品先物取引業,プライム,8707.T
8708,アイザワ証券グループ,証券、商品先物取引業,プライム,8708.T
8713,フィデアホールディングス,銀行業,プライム,8713.T
8714,池田泉州ホールディングス,銀行業,プライム,8714.T
8715,アニコム　ホールディングス,保険業,プライム,8715.T
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,保険業,プライム,8725.T
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T
8737,あかつき本社,証券、商品先物取引業,スタンダード,8737.T
8739,スパークス・グループ,証券、商品先物取引業,プライム,8739.T
8742,小林洋行,証券、商品先物取引業,スタンダード,8742.T
8746,ｕｎｂａｎｋｅｄ,証券、商品先物取引業,スタンダード,8746.T
8747,豊トラスティ証券,証券、商品先物取引業,スタンダード,8747.T
8750,第一ライフグループ,保険業,プライム,8750.T
8766,東京海上ホールディングス,保険業,プライム,8766.T
8769,アドバンテッジリスクマネジメント,サービス業,スタンダード,8769.T
8771,イー・ギャランティ,その他金融業,プライム,8771.T
8772,アサックス,その他金融業,スタンダード,8772.T
8783,ａｂｃ,その他金融業,スタンダード,8783.T
8789,フィンテック　グローバル,その他金融業,スタンダード,8789.T
8793,ＮＥＣキャピタルソリューション,その他金融業,プライム,8793.T
8795,Ｔ＆Ｄホールディングス,保険業,プライム,8795.T
8798,アドバンスクリエイト,保険業,プライム,8798.T
8801,三井不動産,不動産業,プライム,8801.T
8802,三菱地所,不動産業,プライム,8802.T
8803,平和不動産,不動産業,プライム,8803.T
8804,東京建物,不動産業,プライム,8804.T
8818,京阪神ビルディング,不動産業,プライム,8818.T
8830,住友不動産,不動産業,プライム,8830.T
8835,太平洋興発,卸売業,スタンダード,8835.T
8836,ＲＩＳＥ,不動産業,スタンダード,8836.T
8841,テーオーシー,不動産業,スタンダード,8841.T
8844,コスモスイニシア,不動産業,スタンダード,8844.T
8848,レオパレス２１,不動産業,プライム,8848.T
8850,スターツコーポレーション,不動産業,プライム,8850.T
8860,フジ住宅,不動産業,プライム,8860.T
8864,空港施設,不動産業,スタンダード,8864.T
8869,明和地所,不動産業,スタンダード,8869.T
8871,ゴールドクレスト,不動産業,スタンダード,8871.T
8876,リログループ,サービス業,プライム,8876.T
8877,エスリード,不動産業,プライム,8877.T
8881,日神グループホールディングス,不動産業,プライム,8881.T
8887,シーラホールディングス,不動産業,スタンダード,8887.T
8891,ＡＭＧホールディングス,不動産業,スタンダード,8891.T
8892,エスコン,不動産業,プライム,8892.T
8894,ＲＥＶＯＬＵＴＩＯＮ,不動産業,スタンダード,8894.T
8897,ＭＩＲＡＲＴＨホールディングス,不動産業,プライム,8897.T
8898,センチュリー２１・ジャパン,不動産業,スタンダード,8898.T
8904,ＡＶＡＮＴＩＡ,不動産業,スタンダード,8904.T
8908,毎日コムネット,不動産業,スタンダード,8908.T
8912,エリアクエスト,不動産業,スタンダード,8912.T
8914,エリアリンク,不動産業,スタンダード,8914.T
8917,ファースト住建,不動産業,スタンダード,8917.T
8918,ランド,不動産業,スタンダード,8918.T
8919,カチタス,不動産業,プライム,8919.T
8920,東祥,サービス業,スタンダード,8920.T
8923,トーセイ,不動産業,プライム,8923.T
8927,明豊エンタープライズ,不動産業,スタンダード,8927.T
8928,穴吹興産,不動産業,スタンダード,8928.T
8929,青山財産ネットワークス,不動産業,スタンダード,8929.T
8931,和田興産,不動産業,スタンダード,8931.T
8934,サンフロンティア不動産,不動産業,プライム,8934.T
8935,ＦＪネクストホールディングス,不動産業,プライム,8935.T
8938,グローム・ホールディングス,不動産業,グロース,8938.T
8944,ランドビジネス,不動産業,スタンダード,8944.T
8945,サンネクスタグループ,不動産業,スタンダード,8945.T
8946,ＡＳＩＡＮ　ＳＴＡＲ,不動産業,スタンダード,8946.T
8995,誠建設工業,不動産業,スタンダード,8995.T
8996,ハウスフリーダム,不動産業,スタンダード,8996.T
8999,グランディハウス,不動産業,プライム,8999.T
9001,東武鉄道,陸運業,プライム,9001.T
9003,相鉄ホールディングス,陸運業,プライム,9003.T
9005,東急,陸運業,プライム,9005.T
9006,京浜急行電鉄,陸運業,プライム,9006.T
9007,小田急電鉄,陸運業,プライム,9007.T
9008,京王電鉄,陸運業,プライム,9008.T
9009,京成電鉄,陸運業,プライム,9009.T
9010,富士急行,陸運業,プライム,9010.T
9012,秩父鉄道,陸運業,スタンダード,9012.T
9017,新潟交通,陸運業,スタンダード,9017.T
9020,東日本旅客鉄道,陸運業,プライム,9020.T
9021,西日本旅客鉄道,陸運業,プライム,9021.T
9022,東海旅客鉄道,陸運業,プライム,9022.T
9023,東京地下鉄,陸運業,プライム,9023.T
9024,西武ホールディングス,陸運業,プライム,9024.T
9025,鴻池運輸,陸運業,プライム,9025.T
9028,ゼロ,陸運業,スタンダード,9028.T
9029,ヒガシホールディングス,陸運業,スタンダード,9029.T
9031,西日本鉄道,陸運業,プライム,9031.T
9033,広島電鉄,陸運業,スタンダード,9033.T
9034,南総通運,陸運業,スタンダード,9034.T
9036,東部ネットワーク,陸運業,スタンダード,9036.T
9037,ハマキョウレックス,陸運業,プライム,9037.T
9039,サカイ引越センター,陸運業,プライム,9039.T
9041,近鉄グループホールディングス,陸運業,プライム,9041.T
9042,阪急阪神ホールディングス,陸運業,プライム,9042.T
9044,ＮＡＮＫＡＩ,陸運業,プライム,9044.T
9045,京阪ホールディングス,陸運業,プライム,9045.T
9046,神戸電鉄,陸運業,スタンダード,9046.T
9048,名古屋鉄道,陸運業,プライム,9048.T
9049,京福電気鉄道,陸運業,スタンダード,9049.T
9051,センコン物流,陸運業,スタンダード,9051.T
9052,山陽電気鉄道,陸運業,プライム,9052.T
9057,遠州トラック,陸運業,スタンダード,9057.T
9059,カンダホールディングス,陸運業,スタンダード,9059.T
9060,日本ロジテム,陸運業,スタンダード,9060.T
9063,岡山県貨物運送,陸運業,スタンダード,9063.T
9064,ヤマトホールディングス,陸運業,プライム,9064.T
9065,山九,陸運業,プライム,9065.T
9067,丸運,陸運業,スタンダード,9067.T
9068,丸全昭和運輸,陸運業,プライム,9068.T
9069,センコーグループホールディングス,陸運業,プライム,9069.T
9072,ニッコンホールディングス,陸運業,プライム,9072.T
9073,京極運輸商事,陸運業,スタンダード,9073.T
9074,日本石油輸送,陸運業,スタンダード,9074.T
9075,福山通運,陸運業,プライム,9075.T
